,argument,sa_argument,hypothesis,is_fallacy 
394,"Keeping the nuclear base load is very important until coal is phased out \(step 1\), and renewables grow to a significant fraction of the energy grid \(step 2\). Germany's carbon emissions increased despite heavy investment in renewables because they closed their nuclear plants and had to rely on coal. Also, remember that nuclear fuel comes from the ground beneath our feet \(which also decays into nuclear ""waste"" beneath our feet\). All that energy is going to ""waste"" if not used.","Keeping the MSK<0> base load is very important until MSK<1> is phased out \ ( MSK<9> \ ) , and MSK<3> grow to a significant fraction of the MSK<4> grid \ ( MSK<9> \ ) . MSK<5> increased despite heavy investment in MSK<3> because MSK<5> closed MSK<5> MSK<0> plants and had to rely on MSK<1> . Also , remember that MSK<0> fuel comes from the ground MSK<7> \ ( which also decays into MSK<0> "" MSK<8> "" MSK<7> \ ) . All that MSK<4> is going to "" MSK<8> "" if not used . ",This argument is fallacious.,0
395,"When he met President Trump ahead of the US’s momentous decision to leave the Paris climate accord, Pope Francis gave him a copy of Laudato Si, his 2015 encyclical - the highest form of papal writing - on climate change.","When MSK<0> met President Trump ahead of the US ’s momentous decision to leave the Paris MSK<1> accord , MSK<2> Francis gave MSK<0> a copy of Laudato Si , MSK<0> 2015 encyclical - the highest form of MSK<2> writing - on MSK<1> change . ",This argument is fallacious.,0
396,"The deadline for the climate's ""point of no return"" precedes the first projected interstellar mission, and it will be too difficult to extend the deadline far enough to reach the interstellar mission, especially because relocating funding to extend the deadline will push back the rocket flights.","The deadline for the climate 's "" point of no return "" precedes MSK<0> , and MSK<0> will be too difficult to MSK<2> far enough to reach MSK<0> , especially because relocating funding to MSK<2> will push back the rocket flights . ",This argument is fallacious.,0
397,"In addition to low emissions and very good safety records, Nuclear has very high labor content.  Approximately 70% of total costs of Nuclear is salaries to workers.  Those workers pay high taxes on that income for general benefit of their communities.  Compare coal/oil/gas where about 70% of total costs is a fuel bill.  Nuclear powered communities are clean, safe and prosperous communities.","In addition to low emissions and very good safety records , MSK<0> has very MSK<1> labor content . Approximately MSK<2> % of MSK<4> of MSK<0> is salaries to workers . MSK<5> pay MSK<1> taxes on that income for general benefit of MSK<5> MSK<6> . Compare coal / oil / MSK<7> where about MSK<2> % of MSK<4> is a MSK<7> bill . Nuclear powered MSK<6> are clean , safe and prosperous MSK<6> . ",This argument is fallacious.,0
398,"Trump derided climate change as a hoax concocted by China, and the regulations of Paris as stifling to American growth. After three months of prevarications, he quit the Paris deal. This is unequivocally a promise kept.","MSK<0> derided climate change as a hoax concocted by China , and the regulations of MSK<1> as stifling to American growth . After three months of prevarications , MSK<0> quit the MSK<1> deal . This is unequivocally a promise kept . ",This argument is fallacious.,0
399,"Statements like ""It's really cold outside, they are calling it a major freeze, weeks ahead of normal. Man, we could use a big fat dose of global warming illustrate his lack of understanding.","Statements like "" MSK<0> 's really cold outside , they are calling MSK<0> a major freeze , weeks ahead of normal . Man , we could use a big fat dose of global warming illustrate his lack of understanding . ",This argument is fallacious.,0
400,"During the interview in question Trump demonstrated a lack of understanding of the Paris Climate Change agreement, and indeed climate change; it is not one misunderstanding, but a collection thereof.","During the interview in question Trump demonstrated a lack of understanding of MSK<0> , and indeed climate change ; MSK<0> is not one misunderstanding , but a collection thereof . ",This argument is fallacious.,0
401,"Conventional farming is less profitable because of the amount of inputs that are required, it exhausts the land and pollutes the environment, while exacerbating climate change.","MSK<0> is less profitable because of the amount of inputs that are required , MSK<0> exhausts the land and pollutes the environment , while exacerbating climate change . ",This argument is fallacious.,0
402,"Stoicism is very popular in our world climate. It teaches you to acknowledge what you, as an individual, can change and what you can't. It sounds like a great philosophy \(and is\), until an elderly gentleman told me: ""What Stoics don't understand, is that if you stand together, you can change the unchangeable.""","MSK<0> is very popular in our world climate . MSK<0> teaches MSK<1> to acknowledge what MSK<1> , as an individual , can MSK<2> and what MSK<1> can't . MSK<0> sounds like a great philosophy \ ( and is \ ) , until an elderly gentleman told me : "" What Stoics don't understand , is that if MSK<1> stand together , MSK<1> can MSK<2> the unchangeable . "" ",This argument is fallacious.,0
403,"In the US, there are between 7,500 and 52,000 people a year who die because of small particles in the air from coal power plant emissions.","In the US , there are between 7,500 and 52,000 people a year who die because of small particles in the air from coal power plant emissions . ",This argument is fallacious.,0
404,"Reducing the energy consumption and climate footprint of armed forces would make a difference. As of 2005, the US military consumed more fuel per day than all but 34 nations worldwide, and more electricity than all but 58 nations.","Reducing the energy MSK<1> and climate footprint of MSK<2> MSK<2> would make a difference . As of 2005 , the US MSK<2> MSK<1> more fuel per day than all but 34 MSK<0> worldwide , and more electricity than all but 58 MSK<0> . ",This argument is fallacious.,0
405,"Climate change is a completely normal natural phenomena that have occurred thousands of times in course of history. Not being prepared for this natural climate change can kill half of the total population. When the magma tanks are being filled, it is obvious that the World is being heaten up from inside. The Equatorial area is being heaten up by the Sun. Because of those, the World heats up from inside and outside and expands. That's the reason for why the world is shaped like it is \(a geoid","MSK<1> is a completely normal MSK<2> phenomena that have occurred thousands of times in course of history . Not being prepared for this MSK<2> MSK<1> can kill half of the total population . When the magma tanks are being filled , it is obvious that MSK<3> is being MSK<4> up from MSK<5> . The Equatorial area is being MSK<4> up by the Sun . Because of those , MSK<3> MSK<4> up from MSK<5> and outside and expands . That 's the reason for why MSK<3> is shaped like MSK<3> is \ ( a geoid ",This argument is fallacious.,0
406,"In the current climate, films which exaggerate negative racial stereotypes will be called out on social media, and may even be boycotted. Thus, film directors, seek to avoid exaggerated negative racial stereotypes within their work.","In the current climate , films which exaggerate MSK<2> will be called out on social media , and may even be boycotted . Thus , MSK<3> , seek to avoid exaggerated MSK<2> within MSK<3> work . ",This argument is fallacious.,0
407,"60% of the global population is living in Asia. As of now, China is the country with the highest CO2 emissions in the world, followed by India \(no. 4 and Japan \(no. 6","60 % of the global population is living in MSK<1> . As of now , MSK<1> is the country with the highest CO2 emissions in the world , followed by India \ ( MSK<2> and MSK<1> \ ( MSK<2> ",This argument is fallacious.,0
408,"The gradual degeneration of humans' ecological niche, such as rising levels of atmospheric carbon dioxide, global warming, and pollution, is aggravated by the population expansion.","The gradual degeneration of humans ' ecological niche , such as rising levels of atmospheric carbon dioxide , global warming , and pollution , is aggravated by the population expansion . ",This argument is fallacious.,0
409,"Emissions for EVs are shifted to the electric power station which collects and concentrates the pollution in one place, overall the emissions are the same, so EVs are not better than fossil fuel vehicles as far as air quality is concerned","MSK<0> are shifted to the electric power station which collects and concentrates the MSK<1> in one place , overall MSK<0> are the same , so EVs are not better than fossil fuel vehicles as far as MSK<1> MSK<1> is concerned ",This argument is fallacious.,0
410,"In countries with high inequality, like China or the US, emissions are the highest.","In countries with high inequality , like China or the US , emissions are the highest . ",This argument is fallacious.,0
411,"Politicians reject or embrace scientific findings to support their stance, e.g., whether or not they accept the idea of climate change/global warming.","MSK<0> reject or embrace scientific findings to support MSK<0> stance , e.g. , whether or not MSK<0> accept the idea of MSK<1> MSK<1> / MSK<1> MSK<1> . ",This argument is fallacious.,0
412,"Orbital rings would require more resources from Earth than space elevators, which would be detrimental to both the environment and people's safety \(globally - climate change, and locally - mining dangers\).","Orbital rings would require more resources from Earth than space elevators , which would be detrimental to both the environment and people 's safety \ ( globally - climate change , and locally - mining dangers \ ) . ",This argument is fallacious.,0
413,"Farage has openly admitted that he's 'agnostic on climate change' and that he doesn't have 'a clue'. Therefore, he isn't so much controversial, but instead acknowledges his own lack of experience in the field.","MSK<0> has openly admitted that MSK<0> 's ' agnostic on climate change ' and that MSK<0> doesn't have ' a clue ' . Therefore , MSK<0> isn't so much controversial , but instead acknowledges MSK<0> own lack of experience in the field . ",This argument is fallacious.,0
414,"Most of the factors that are grounded in reality, and have actual significance resolve to the fact that the world needs collaborative solutions to global problems. Insubstantial factors such as sovreignty, fantasy factors such as bent bananas and emotional factors such as blue passports and fish all pale into insignificance in comparison.","Most of the MSK<0> that are grounded in reality , and have actual significance resolve to the fact that the world needs collaborative solutions to global problems . Insubstantial MSK<0> such as sovreignty , fantasy MSK<0> such as bent bananas and emotional MSK<0> such as blue passports and fish all pale into insignificance in comparison . ",This argument is fallacious.,0
415,"The US, a supposed leader in climate change, pulled out of the Paris Accords earlier this year \(Zhang\) sciencedirect.com","The US , a supposed leader in climate change , pulled out of the Paris Accords earlier this year \ ( Zhang \ ) sciencedirect.com ",This argument is fallacious.,0
416,"By not dealing with the root cause of climate change, the accumulation of greenhouse gases in the atmosphere, researchers have predicted that a sudden suspension in the implementation of solar geoengineering could cause climate change to resume at a much quicker pace than prior to the implementation of solar geoengineering \Matthews and Caldeira, 2007\]. In agupubs.onlinelibrary.wiley.com","By not dealing with the root MSK<0> of MSK<2> , the accumulation of greenhouse gases in the atmosphere , researchers have predicted that a sudden suspension in the MSK<3> of MSK<5> could MSK<0> MSK<2> to resume at a much quicker pace than prior to the MSK<3> of MSK<5> \ Matthews and Caldeira , 2007 \ ] . In agupubs.onlinelibrary.wiley.com ",This argument is fallacious.,0
417,"The final bill for solar geoengineering deployment seems likely to be substantially higher because of hidden costs like climate impact, security, monitoring. Reynolds, Parker, Irvine onlinelibrary.wiley.com","The final bill for solar geoengineering deployment seems likely to be substantially higher because of hidden costs like climate impact , security , monitoring . Reynolds , Parker , Irvine onlinelibrary.wiley.com ",This argument is fallacious.,0
418,"The US, a supposed leader in climate change, pulled out of the Paris Accords earlier this year \(Zhang\)sciencedirect.com","The US , a supposed leader in climate change , pulled out of the Paris Accords earlier this year \ ( Zhang \ ) sciencedirect.com ",This argument is fallacious.,0
419,"Solar geoengineering may be more sensitive to climate uncertainty than mitigation is. \(Heutel, Moreno-Cruz, Shayegh\) ","Solar geoengineering may be more sensitive to climate uncertainty than mitigation is . \ ( Heutel , Moreno - Cruz , Shayegh \ ) ",This argument is fallacious.,0
420,"In a largescale framed field experiment with more than 650 participants, we provide evidence that people do not back-pedal on mitigation when they are told that the climate change problem could be partly addressed via SAI. Instead, we observe that people who have been informed about SAI mitigate more than people who have not.  Merk, Ponitzsch, Rehdanz iopscience.iop.org","In a largescale framed field experiment with more than 650 participants , MSK<0> provide evidence that MSK<1> do not back - pedal on MSK<4> when MSK<1> are told that the climate change problem could be partly addressed via MSK<2> . Instead , MSK<0> observe that MSK<3> who have been informed about MSK<2> MSK<4> more than MSK<3> who have not . Merk , Ponitzsch , Rehdanz iopscience.iop.org ",This argument is fallacious.,0
421,"Questions about cost-effectiveness estimates cause concerns about using solar geoengineering. If we don’t have an actual way to reverse the damage we’ve already done, we might as well do nothing. \(Keith, Wagner, Zabel 2017\) nature.com","Questions about cost - effectiveness estimates cause concerns about using solar geoengineering . If MSK<0> do n’t have an actual way to reverse the damage MSK<0> ’ve already done , MSK<0> might as well do nothing . \ ( Keith , Wagner , Zabel 2017 \ ) nature.com ",This argument is fallacious.,0
422,"If climate change solutions are mobilized in the next 10-15 years, they could provide 37% of the change needed for the planet. But if action is delayed until after 2030, that number drops to 33%, and drops again to only 22% after 2050 \(Griscom\)! global.nature.org","If MSK<0> are mobilized in the next 10 - 15 years , MSK<0> could provide MSK<3> % of the change needed for the planet . But if action is delayed until after MSK<2> , that number MSK<1> to MSK<3> % , and MSK<1> again to only MSK<3> % after MSK<2> \ ( Griscom \ ) ! global.nature.org ",This argument is fallacious.,0
423,"By deploying, man subjects the earth without restraint to his will and betrays its prior God-given purpose.  \(from: Johannes Paul II, Centesimus annus, cited by Betz\) ","By deploying , man subjects the earth without restraint to MSK<0> will and betrays MSK<0> prior God - given purpose . \ ( from : Johannes Paul II , Centesimus annus , cited by Betz \ ) ",This argument is fallacious.,0
424,"Bio-gas is easier to introduce in the existing gas infrastructure, but it can also be less efficient as it requires much more land and water in its processing. It might be a good addition to the existing solutions, but is not yet a viable standalone source","MSK<0> is easier to introduce in the MSK<1> gas infrastructure , but MSK<0> can also be less efficient as MSK<0> requires much more land and water in MSK<0> processing . MSK<0> might be a good addition to the MSK<1> solutions , but is not yet a viable standalone source ",This argument is fallacious.,0
425,"Oil and gas companies have denied climate change, and have substantially damaged the environment. By releasing cleantech patents into the public domain they will demonstrate that they regret their past, and want to make amends.","MSK<0> have denied climate change , and have substantially damaged the environment . By releasing cleantech patents into the public domain MSK<0> will demonstrate that MSK<0> regret MSK<0> past , and want to make amends . ",This argument is fallacious.,0
426,"The result of bandwagon effect can dilute the protest/ movement. For example, when lots of people join up with radical groups who are protesting inaction on climate change, they raise the profile of the protest, but the message is weaker if the new protesters are not as 'committed to the cause', e.g. willing to adopt radical changes to achieve their end goal.","The result of bandwagon effect can dilute the MSK<0> / movement . For example , when MSK<1> join up with MSK<2> groups who are MSK<0> inaction on climate MSK<3> , MSK<1> raise the profile of the MSK<0> , but the message is weaker if MSK<4> are not as ' committed to the cause ' , e.g. willing to adopt MSK<2> MSK<3> to achieve MSK<4> end goal . ",This argument is fallacious.,0
427,"In a recent survey, US college students stated that campuses “are not fully open environments” with 54% of students saying that the climate prevents some people from saying what they believe, as others might find it offensive.","In a recent survey , MSK<0> stated that campuses MSK<2> are not fully open environments MSK<2> with 54 % of students saying that MSK<1> prevents some people from saying what MSK<0> believe , as others might find MSK<1> offensive . ",This argument is fallacious.,0
428,"Over 30,000 scientists including 37 specializing in climate science, and about 4,000 from atmospheric, environmental, and Earth sciences, have stated that they do not believe there is enough scientific evidence to prove man is contributing to climate change vs. other factors; this shows that there is controversy on the issue, but it does not show that all scientists agree that there is no evidence for anthropogenic global warming.","Over MSK<0> , have stated that MSK<0> do not believe there is enough scientific MSK<1> to prove man is contributing to MSK<3> MSK<3> vs. other factors ; MSK<2> shows that there is controversy on the issue , but MSK<2> does not show that MSK<0> agree that there is no MSK<1> for anthropogenic MSK<3> MSK<3> . ",This argument is fallacious.,0
429,"Climate change will worsen soil conditions In some areas climate change will result in increased rainfall causing increased soil erosion. In other parts of the world, climate change will result in less rainfall, and soil quality will decrease because of desertification.","MSK<0> will worsen MSK<1> conditions In some areas climate change will MSK<2> in MSK<3> MSK<4> causing MSK<3> MSK<1> erosion . In other parts of the world , MSK<0> will MSK<2> in less MSK<4> , and MSK<1> quality will decrease because of desertification . ",This argument is fallacious.,0
430,"Dr Myers, the lead author of article which stated that there was a link between climate change and the nutritional value of staple crops declining, said ""We found that close to 2bn people are getting at least 70% of their iron and zinc from these grains and legumes. So reductions in those crops are potentially quite worrisome in terms of increasing those deficiencies.""","Dr Myers , the lead author of article which stated that there was a link between climate change and the nutritional value of MSK<0> , said "" We found that MSK<1> are getting at least 70 % of MSK<1> iron and zinc from these grains and legumes . So reductions in MSK<0> are potentially quite worrisome in terms of increasing those deficiencies . "" ",This argument is fallacious.,0
431,"The phrase 'cropping system' refers to how crops are arranged in time and space, the density with which they are planted, and how they are fertilized, weeded, irrigated and harvested. Changes to 'cropping systems' can be used to help agriculture adapt to climate change. For example, growing several crops at one time can help crops exhibit greater durability during periods of climate related stress. \(p.2\)","The phrase ' MSK<0> MSK<1> ' refers to how MSK<2> are arranged in MSK<3> and space , the density with which MSK<2> are planted , and how MSK<2> are fertilized , weeded , irrigated and harvested . MSK<4> to ' MSK<0> MSK<1> ' can be used to MSK<5> agriculture adapt to MSK<6> MSK<4> . For example , growing several MSK<0> at one MSK<3> can MSK<5> MSK<0> exhibit greater durability during periods of MSK<6> related stress . \ ( p. 2 \ ) ",This argument is fallacious.,0
432,"Questions about cost-effectiveness estimates cause concerns about using solar geoengineering. If we don’t have an actual way to reverse the damage we’ve already done, we might as well do nothing. \(Keith, Wagner, Zabel 2017\)nature.com","Questions about cost - effectiveness estimates cause concerns about using solar geoengineering . If MSK<0> do n’t have an actual way to reverse the damage MSK<0> ’ve already done , MSK<0> might as well do nothing . \ ( Keith , Wagner , Zabel 2017 \ ) nature.com ",This argument is fallacious.,0
433,"Countries will not be able to agree on an optimal climate.For example, what if Russia wanted it a couple of degrees warmer, and India a couple of degrees cooler? \(Robock\) atmos.washington.edu","Countries will not be able to agree on an optimal climate.For example , what if MSK<0> wanted MSK<0> a MSK<1> of MSK<2> warmer , and India a MSK<1> of MSK<2> cooler ? \ ( Robock \ ) atmos.washington.edu ",This argument is fallacious.,0
434,"By highlighting the limits of climate engineering, R&D will underline the importance of mitigation. \(Cited as Keith, Lovelock by Betz\) ","By highlighting the limits of climate engineering , R&D will underline the importance of mitigation . \ ( Cited as Keith , Lovelock by Betz \ ) ",This argument is fallacious.,0
435,"An optimal policy which minimizes irreversible, harmful and uncertain events includes both emissions reductions and solar geoengineering. \(Heutel, Cruz, Shayegh\) ","An optimal policy which minimizes irreversible , harmful and uncertain events includes both emissions reductions and solar geoengineering . \ ( Heutel , Cruz , Shayegh \ ) ",This argument is fallacious.,0
436,"The governments of those states caused those deaths. Communism isn't a form of government anymore than Capitalism is one. It's an economic philosophy. Furthermore, if Communism is responsible for all those deaths, how many deaths is Capitalism responsible for because of food insecurity, slavery, imperialist wars for resources, homelessness, overdoses due to addiction to pain pills sold at a premium, pollution, climate change, and god knows what else?","The MSK<0> of those states caused those MSK<1> . MSK<2> isn't a form of MSK<0> anymore than MSK<3> is one . MSK<3> 's an MSK<5> philosophy . Furthermore , if MSK<2> is MSK<4> for all those MSK<1> , how many MSK<1> is MSK<5> MSK<4> for because of food insecurity , slavery , imperialist wars for resources , homelessness , overdoses due to addiction to pain pills sold at a premium , pollution , climate change , and god knows what else ? ",This argument is fallacious.,0
437,"LGBTQ+ students are less likely than other students to feel comfortable in their classroom, department, and overall campus \(Center for American Progress, pg.52","LGBTQ + students are less likely than MSK<0> to feel comfortable in MSK<0> classroom , department , and overall campus \ ( Center for American Progress , pg .52 ",This argument is fallacious.,0
438,"First, substantial increase in environmental harm means entire species of animals get wiped out as a result\(I'd say that harm outweighs benefit that people can afford new iphones\). Secondly, the effect on global warming increase with it. This in turn leads to an increase in natural catastrophes. Tsunamis, hurricanes and earthquakes occur more frequently and everytime they do occur, people lose their houses, cities are torn apart and massive amounts of people die.","First , substantial MSK<0> in environmental MSK<1> means entire species of animals get wiped out as a result \ ( I 'd say that MSK<1> outweighs benefit that MSK<2> can afford new iphones \ ) . Secondly , the effect on global warming MSK<0> with it . This in turn leads to an MSK<0> in natural catastrophes . MSK<3> MSK<4> more frequently and everytime MSK<3> do MSK<4> , MSK<2> lose MSK<3> houses , cities are torn apart and massive amounts of MSK<2> die . ",This argument is fallacious.,0
439,"UBI helps address climate change by reducing commuting time, office space, and consumerism. It allows people to engage in enriching low-carbon activities such as small-scale farming, art, and study.","MSK<0> helps address climate change by reducing commuting time , office space , and consumerism . MSK<0> allows people to engage in enriching low - carbon activities such as small - scale farming , art , and study . ",This argument is fallacious.,0
440,"Inefficient industries such as mining and coal extraction, which has been proposed to assist in funding UBI, are also environmentally disastrous and in some cases contribute massively to climate change","Inefficient industries such as mining and coal extraction , which has been proposed to assist in funding UBI , are also environmentally disastrous and in some cases contribute massively to climate change ",This argument is fallacious.,0
441,"A 2011 study estimates that the environmental impact at-scale of lab-grown meats would be drastically lower than traditional farmland in terms of land area, water usage, and greenhouse gas emissions. Energy use is comparable. Since the precursor to the meat protein is cyanobacteria \(not synthesized from scratch\), there are essentially no toxic chemicals used in the production process.","A 2011 study estimates that the environmental impact at - scale of lab - grown MSK<0> would be drastically lower than traditional farmland in terms of land area , water MSK<1> , and greenhouse gas emissions . Energy MSK<1> is comparable . Since the precursor to the MSK<0> protein is cyanobacteria \ ( not synthesized from scratch \ ) , there are essentially no toxic chemicals MSK<1> in the production process . ",This argument is fallacious.,0
442,"Human's have only caused harm to the Earth, including harvesting natural resources, extinguishing wildlife, changing the atmosphere and the climate. Humans have done very little good for the Earth.","MSK<0> 's have only caused harm to MSK<1> , including harvesting natural resources , extinguishing wildlife , changing the atmosphere and the climate . MSK<0> have done very little good for MSK<1> . ",This argument is fallacious.,0
443,"The cause of human extinction will not be military violence, but it will be the effects of global warming, which is a\) caused by humans and b\) already causing a mass extinction.","MSK<0> will not be military violence , but MSK<0> will be the effects of global warming , which is a \ ) MSK<1> by humans and b \ ) already MSK<1> a mass extinction . ",This argument is fallacious.,0
444,"The final bill for SRM deployment seems likely to be substantially higher than the few billions dollars projected for delivering aerosols to the atmosphere because of hidden costs like climate impact, security, monitoring. Reynolds, Parker, Irvine onlinelibrary.wiley.com","The final bill for SRM deployment seems likely to be substantially higher than the few billions dollars projected for delivering aerosols to the atmosphere because of hidden costs like climate impact , security , monitoring . Reynolds , Parker , Irvine onlinelibrary.wiley.com ",This argument is fallacious.,0
445,"For an effect equivalent to the amount of 1989 US emissions, the cost of implementation by naval rifles is in the $0.25-0.5 billion range, and even less by aircraft. \(National Academy of Sciences, 1992; cited in Harding & Moreno-Cruz agupubs.onlinelibrary.wiley.com","For an effect equivalent to the amount of MSK<1> US emissions , the cost of implementation by naval rifles is in the $ MSK<0> - MSK<0> billion range , and even less by aircraft . \ ( National Academy of Sciences , MSK<1> ; cited in Harding & Moreno - Cruz agupubs.onlinelibrary.wiley.com ",This argument is fallacious.,0
446,"More robust quantitative analysis is needed to determine costs, such as integrated assessment models \(IAM\), and disintegrated climate-economy model \(DICE\). \(Harding & Moreno-Cruz agupubs.onlinelibrary.wiley.com","More robust quantitative analysis is needed to determine costs , such as integrated assessment MSK<0> \ ( IAM \ ) , and disintegrated climate - economy MSK<0> \ ( DICE \ ) . \ ( Harding & Moreno - Cruz agupubs.onlinelibrary.wiley.com ",This argument is fallacious.,0
447,"More robust quantitative analysis is needed to determine costs, such as integrated assessment models \(IAM\), and disintegrated climate-economy model \(DICE\). \(Harding & Moreno-Cruz agupubs.onlinelibrary.wiley.com","More robust quantitative analysis is needed to determine costs , such as integrated assessment MSK<0> \ ( IAM \ ) , and disintegrated climate - economy MSK<0> \ ( DICE \ ) . \ ( Harding & Moreno - Cruz agupubs.onlinelibrary.wiley.com ",This argument is fallacious.,0
448,"The terms of the Use of Environmental Modification Techniques \(ENMOD\) explicitly prohibits the ""military or any other hostile use of environmental modification techniques having widespread, long-lasting or severe effects as the means of destruction, damage, or injury to any other State Party."" Any geoengineering scheme that adversely affects regional climate would violate ENMOD. \(Robock\) atmos.washington.edu","The terms of the MSK<0> of MSK<4> \ ( MSK<3> \ ) explicitly prohibits the "" military or any other hostile MSK<0> of MSK<4> having widespread , long - lasting or severe effects as the means of destruction , damage , or injury to any other State Party . "" Any geoengineering scheme that adversely affects regional climate would violate MSK<3> . \ ( Robock \ ) atmos.washington.edu ",This argument is fallacious.,0
449,"By highlighting the limits of climate engineering, R&D will underline the importance of mitigation. \(Cited as Keith, Lovelock by Betz\) ","By highlighting the limits of climate engineering , R&D will underline the importance of mitigation . \ ( Cited as Keith , Lovelock by Betz \ ) ",This argument is fallacious.,0
450,"Widens existing global socio-economic inequalities, instead of reducing them. \(Betz, not cited\) ","Widens MSK<0> , instead of reducing MSK<0> . \ ( Betz , not cited \ ) ",This argument is fallacious.,0
451,"Not all crops will suffer as a result of climate change. Wheat, canola, and soybeans grow better when exposed to increased CO2 levels.","Not all crops will suffer as a result of climate change . Wheat , canola , and soybeans grow better when exposed to increased CO2 levels . ",This argument is fallacious.,0
452,"Instead of trying to control nature, humans could adapt their diet to what can be successfully grown in our changing climates, rather than trying to modify crops to adapt to the changes.","Instead of MSK<0> to control nature , MSK<1> could MSK<2> MSK<1> diet to what can be successfully grown in MSK<1> MSK<3> climates , rather than MSK<0> to modify crops to MSK<2> to the MSK<3> . ",This argument is fallacious.,0
453,"GMOs won't change current monoculture practices. Farmers are already incentivized to plant the crop that will give them the biggest return on their investment. Government subsidies, climate, culture and many other factors already result in widespread monoculture cropping.","GMOs won't change current MSK<0> practices . MSK<1> are already incentivized to plant the MSK<2> that will give MSK<1> the biggest return on MSK<1> investment . Government subsidies , climate , culture and many other factors already result in widespread MSK<0> MSK<2> . ",This argument is fallacious.,0
454,"Resources are wasted, land is used up, smells and visual nuisances are created, and groundwater may be polluted. The waste often has to be transported long distances to be buried. If it is incinerated, the resources are still wasted and toxic air emissions are generated.","MSK<0> are MSK<1> , land is used up , smells and visual nuisances are created , and groundwater may be polluted . MSK<2> often has to be transported long distances to be buried . If MSK<2> is incinerated , MSK<0> are still MSK<1> and toxic air emissions are generated . ",This argument is fallacious.,0
455,"Polling show that the majority of Americans support greater government activism to address widening inequality, the political influence of big business, declining living standards, climate change and health care. Yet government policy in recent times has not reflected this.","Polling show that the majority of Americans support greater MSK<0> activism to address widening inequality , the political influence of big business , declining living standards , climate change and health care . Yet MSK<0> policy in recent times has not reflected this . ",This argument is fallacious.,0
456,"Polling shows that the majority of Americans support greater government activism to address widening inequality, the political influence of big business, declining living standards, climate change and health care. Yet government policy in recent times has not reflected this.","Polling shows that the majority of Americans support greater MSK<0> activism to address widening inequality , the political influence of big business , declining living standards , climate change and health care . Yet MSK<0> policy in recent times has not reflected this . ",This argument is fallacious.,0
457,"Pete Buttigieg promotes relating climate change change to concrete realities affecting the public like historic forest fires, flooding, and storms, to combat common abstractions like icebergs melting and glacial retreat that make the problem seem more distant.","Pete Buttigieg promotes relating climate MSK<0> MSK<0> to concrete realities affecting the public MSK<1> historic forest fires , flooding , and storms , to combat common abstractions MSK<1> icebergs melting and glacial retreat that make the problem seem more distant . ",This argument is fallacious.,0
458,"Polling shows that the majority of Americans, support greater government activism to address widening inequality, the political influence of big business, declining living standards, climate change and health care. Yet government policy in recent times has not reflected this.","Polling shows that the majority of Americans , support greater MSK<0> activism to address widening inequality , the political influence of big business , declining living standards , climate change and health care . Yet MSK<0> policy in recent times has not reflected this . ",This argument is fallacious.,0
459,"In May 2017, it was reported that K.T. McFarland, the deputy-national security adviser, had given President Trump a pair of Time covers, one from the 1970s, forecasting a new ice age, and another, more recent one focusing on climate change. The older cover was a hoax, but Trump believed it to be real, and it reinforced his belief that global warming is not occurring. It is unclear if McFarland's deception was deliberate.","In May 2017 , it was reported that K.T. MSK<0> , the deputy - national security adviser , had given MSK<1> a pair of Time covers , one from the 1970s , forecasting a new ice age , and another , more recent one focusing on MSK<3> MSK<3> . MSK<2> was a hoax , but MSK<1> MSK<4> MSK<2> to be real , and MSK<2> reinforced MSK<1> MSK<4> that MSK<3> MSK<3> is not occurring . MSK<2> is unclear if MSK<0> 's deception was deliberate . ",This argument is fallacious.,0
460,"Orbital rings would require more resources from Earth than space elevators, which would be detrimental to both the environment and people's safety \(globally - climate change, and locally - mining dangers\).","Orbital rings would require more resources from Earth than space elevators , which would be detrimental to both the environment and people 's safety \ ( globally - climate change , and locally - mining dangers \ ) . ",This argument is fallacious.,0
461,"Orbital rings would require more resources from Earth than space elevators, which would be detrimental to both the environment and people's safety \(globally - climate change, and locally - mining dangers\).","Orbital rings would require more resources from Earth than space elevators , which would be detrimental to both the environment and people 's safety \ ( globally - climate change , and locally - mining dangers \ ) . ",This argument is fallacious.,0
462,"Colonization of space is made yet more urgent by the uncertainties posed by climate change. A back-up planet or two may yet prove useful, if not necessary, to the survival of the species.","Colonization of space is made yet more urgent by the uncertainties posed by climate change . A back - up planet or two may yet prove useful , if not necessary , to the survival of the species . ",This argument is fallacious.,0
463,"It is too late to stop global warming, as there is no way to banish all cars, or get rid of fossil fuel energy. Our only hope is to colonize Mars, so that our children's children's children don't have to know what it's like to live on a polluted, ever hotter world with not enough food and potable water running out.","It is too late to stop global warming , as there is no way to banish all cars , or get rid of fossil fuel energy . MSK<0> only hope is to colonize Mars , so that MSK<0> MSK<1> 's MSK<1> 's MSK<1> don't have to know what it 's like to live on a polluted , ever hotter world with not enough food and potable water running out . ",This argument is fallacious.,0
