,argument,sa_argument,hypothesis,is_fallacy
416,"By having another referendum, a dangerous precedence would be set increasing the probability of whatever party is in charge being able to trigger re-votes till they get the result they desire.","By having another referendum , a dangerous precedence would be set increasing the probability of whatever party is in charge being able to trigger MSK<0> till MSK<0> get the result MSK<0> desire . ",This argument is fallacious.,1.0
417,"Such an unquantified argument leads to the slippery slope of slaves deserving any amount of reparation that they could demand, based on their immeasurable suffering. This is clearly untenable.","MSK<0> leads to the slippery slope of MSK<1> deserving any amount of reparation that MSK<1> could demand , based on MSK<1> immeasurable suffering . MSK<0> is clearly untenable . ",This argument is fallacious.,1.0
418,"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","Like MSK<0> are liable to military service , MSK<0> can be randomly chosen to serve MSK<0> nation by partaking in medical trials . ",This argument is fallacious.,1.0
419,There will be no end if Australia continues to make concessions to Aboriginals.,There will be no end if Australia continues to make concessions to Aboriginals . ,This argument is fallacious.,1.0
420,"When deciding whether to censor a text, the original intention of the language in the book is less important than the effect that the language has on the readers.","When deciding whether to censor a text , the original intention of MSK<0> is less important than the effect that MSK<0> has on the readers . ",This argument is fallacious.,1.0
421,Military-societies inherently posit violence and oppression as guiding cultural principles. Compulsory military service creates a dehumanized cultural condition.,MSK<0> - societies inherently posit violence and oppression as guiding MSK<1> principles . Compulsory MSK<0> service creates a dehumanized MSK<1> condition . ,This argument is fallacious.,1.0
422,"Removing or renaming Confederate memorials/monuments presents a slippery slope wherein eventually any memorial linked to the colonial era or other problematic legacies could be considered representative of oppression, and thus deserving of eradication.","Removing or renaming Confederate MSK<0> / monuments presents a slippery slope wherein eventually any MSK<0> linked to the colonial era or other problematic legacies could be considered representative of oppression , and thus deserving of eradication . ",This argument is fallacious.,1.0
423,"It is difficult to draw a line that satisfies everybody. If Confederate monuments are removed, statues of Presidents like Jefferson and Washington, who owned slaves, could be next.","It is difficult to draw a line that satisfies everybody . If Confederate monuments are removed , statues of Presidents like Jefferson and Washington , who owned slaves , could be next . ",This argument is fallacious.,1.0
424,"Excluding religion from politics in practice leads to atheist policies, because any policy decisions that depend on the existence of God or any other theistic idea as a premise are automatically excluded.","MSK<0> religion from politics in practice leads to atheist MSK<1> , because any MSK<1> decisions that depend on the existence of God or any other theistic idea as a premise are automatically MSK<0> . ",This argument is fallacious.,1.0
425,"If the patient is expected to have a bad future, it can be moral to euthanize them in a painless way such as by putting them under general anesthesia and then killing them.","If the patient is expected to have a bad future , it can be moral to euthanize MSK<0> in a painless way such as by putting MSK<0> under general anesthesia and then killing MSK<0> . ",This argument is fallacious.,1.0
426,Imposing methods of population control is a slippery slope and can lead to more oppressive ways of controlling the population.,Imposing methods of MSK<0> MSK<1> is a slippery slope and can lead to more oppressive ways of MSK<1> the MSK<0> . ,This argument is fallacious.,1.0
427,Legally determining what constitutes spectacularization of violence is a slippery slope that has the potential to impede on the freedom of speech and expression.,Legally determining what constitutes spectacularization of violence is a slippery slope that has the potential to impede on the freedom of speech and expression . ,This argument is fallacious.,1.0
428,Holding a grudge can lead to revenge which can have dire consequences.,Holding a grudge can lead to revenge which can have dire consequences . ,This argument is fallacious.,1.0
429,"If the government gets permission to curtail an individual's right to speak in this way, they are likely to prevent people from speaking in other ways.","If the government gets permission to curtail MSK<0> right to MSK<1> in this MSK<2> , MSK<0> are likely to prevent people from MSK<1> in other MSK<2> . ",This argument is fallacious.,1.0
430,Everyone who makes the world worse in one way can make it better in another.,Everyone who makes MSK<0> worse in one way can make MSK<0> better in another . ,This argument is fallacious.,1.0
431,Referendums can lead to a tyranny of the majority,Referendums can lead to a tyranny of the majority ,This argument is fallacious.,1.0
432,"Although mandatory pronouns are a minor infringement of human rights, the policy may open the door to far more severe infringements.","Although mandatory pronouns are a minor MSK<0> of human rights , the policy may open the door to far more severe MSK<0> . ",This argument is fallacious.,1.0
433,"Allowing hate speech is what lets us find and eliminate the troublemakers, and maybe even convert them. To ban hate speech is to make it more likely for misguided people to become malicious people and for malicious people to retaliate violently. We'd rather hear hate speech than see hate crimes","Allowing MSK<0> MSK<1> is what lets MSK<2> find and eliminate MSK<3> , and maybe even convert MSK<3> . To ban MSK<4> is to make MSK<4> more likely for misguided MSK<5> to become MSK<6> MSK<5> and for MSK<6> MSK<5> to retaliate violently . MSK<2> 'd rather hear MSK<0> MSK<1> than see MSK<0> crimes ",This argument is fallacious.,1.0
434,"There is no consensus on what constitutes political correctness. Therefore, any speech could be considered potentially unacceptable.","There is no consensus on what constitutes political correctness . Therefore , any speech could be considered potentially unacceptable . ",This argument is fallacious.,1.0
435,Giving any authority the power to decide what is potentially hateful and/or harmful provides a weapon to use against free speech as a whole.,Giving any authority the power to decide what is potentially hateful and / or harmful provides a weapon to use against free speech as a whole . ,This argument is fallacious.,1.0
436,Limiting speech is a slippery slope and it is hard to know how far we allow limits. If we begin cherry picking what is and isn't acceptable then we will never know when to stop.,MSK<0> is a slippery slope and MSK<0> is hard to MSK<1> how far MSK<2> allow limits . If MSK<2> begin cherry picking what is and isn't acceptable then MSK<2> will never MSK<1> when to stop . ,This argument is fallacious.,1.0
437,"Extreme beliefs \(like the belief that capitalist are evil, stole everything they have and are not smart, intelligent, or hardworking in ways that are good for society\) lead to authoritarian actions.","Extreme MSK<0> \ ( like the MSK<0> that MSK<1> are evil , stole everything MSK<1> have and are not MSK<2> , MSK<2> , or hardworking in ways that are good for society \ ) lead to authoritarian actions . ",This argument is fallacious.,1.0
438,"Even though human rights violations can be justified in the short-term to prevent a public evil, the negative long-term consequences to society outweigh any such short-term benefit.","Even though human rights violations can be justified in the MSK<0> - MSK<1> to prevent a public evil , the negative long - MSK<1> consequences to society outweigh any such MSK<0> - MSK<1> benefit . ",This argument is fallacious.,1.0
439,The rationale of protecting people from terrorism is a slippery slope that can lead to further erosion of people's rights.,The rationale of protecting MSK<0> from terrorism is a slippery slope that can lead to further erosion of MSK<0> 's rights . ,This argument is fallacious.,1.0
440,"UBI creates well defined groups of recipients and net payers. It's easier to be a recipient, so there might be a tendency for the group of recipients to enlarge. The recipients are motivated to vote for more financial equality so inevitably enlarge the group of recipients now with even more democratic votes.","MSK<0> creates well defined groups of MSK<1> and net payers . MSK<0> 's easier to be a MSK<1> , so there might be a tendency for MSK<2> MSK<3> to MSK<4> . MSK<3> are motivated to MSK<5> for more financial equality so inevitably MSK<4> MSK<2> now with even more democratic MSK<5> . ",This argument is fallacious.,1.0
441,"Thin end of the wedge. Once aborting disabled children becomes the 'norm', there is no telling what other legalised abortions it could lead to.","Thin end of the wedge . Once MSK<0> disabled children becomes the ' norm ' , there is no telling what other legalised MSK<0> it could lead to . ",This argument is fallacious.,1.0
442,Objectivity per se does not exist without subjectivity.,MSK<0> per se does not exist without MSK<0> . ,This argument is fallacious.,1.0
443,Banning materials we personally disagree with and find repugnant is a slippery slope  There are many things some may consider harmful to society that are best addressed through education rather than bans.,MSK<0> materials we personally disagree with and find repugnant is a slippery slope There are many things some may consider harmful to society that are best addressed through education rather than MSK<0> . ,This argument is fallacious.,1.0
444,"There are cases where a woman feels like she is not equipped when in fact she is. In these cases she only needs more self confidence, not an abortion.","There are MSK<0> where MSK<1> feels like MSK<1> is not equipped when in fact MSK<1> is . In these MSK<0> MSK<1> only needs more self confidence , not an abortion . ",This argument is fallacious.,1.0
445,It is difficult to draw a clear line showing at which point an individual or organisation has proven to be too offensive to be allowed a platform to speak. This makes it very difficult to create an effective no-platforming policy that is not arbitrary.,It is MSK<0> to draw a clear line showing at which point an individual or organisation has proven to be too offensive to be allowed a MSK<1> to speak . MSK<2> makes MSK<2> very MSK<0> to create an effective no - MSK<1> policy that is not arbitrary . ,This argument is fallacious.,1.0
446,No-platforming exacerbates divisions among students because those who support the visiting speaker will feel as if their viewpoints are being shut out by the majority.,No - platforming exacerbates divisions among students because MSK<0> will feel as if MSK<0> viewpoints are being shut out by the majority . ,This argument is fallacious.,1.0
447,No one has a right to restrict another person's ability to reproduce.,No one has a right to restrict another person 's ability to reproduce . ,This argument is fallacious.,1.0
448,"Improving the image of the military is not necessarily a good thing. The public perception of the military may be inaccurate, seeing it as more positive than it actually is.","Improving the image of MSK<0> is not necessarily a good thing . MSK<1> MSK<0> may be inaccurate , seeing MSK<1> as more positive than MSK<1> actually is . ",This argument is fallacious.,1.0
449,"Banning cigarettes sets a dangerous precedent for banning any product deemed harmful to health. Most processed foods have unhealthy amounts of salts, sugars and fat.","MSK<0> cigarettes sets a dangerous precedent for MSK<0> any product deemed harmful to health . Most processed foods have unhealthy amounts of salts , sugars and fat . ",This argument is fallacious.,1.0
450,Society shouldn't be responsible for paying for other individual's poor health or choices.,Society shouldn't be responsible for paying for other individual 's poor health or choices . ,This argument is fallacious.,1.0
451,Selecting out individuals who exhibit 'poor health and choices' is a slippery slope that would have unintended consequences.,Selecting out individuals who exhibit ' poor health and choices ' is a slippery slope that would have unintended consequences . ,This argument is fallacious.,1.0
452,Automatically treating individuals who create an undue demand on the system through poor choices is a slippery slope that would have unintended consequences.,Automatically treating individuals who create an undue demand on the system through poor choices is a slippery slope that would have unintended consequences . ,This argument is fallacious.,1.0
453,Individuals should be censored for making false statements about Covid.,Individuals should be censored for making false statements about Covid . ,This argument is fallacious.,1.0
454,Censorship is a slippery slope. Any level of censorship may cause more trouble than good.,MSK<0> is a slippery slope . Any level of MSK<0> may cause more trouble than good . ,This argument is fallacious.,1.0
455,Slippery slope arguments are a well-known logical fallacy,Slippery slope arguments are a well - known logical fallacy ,This argument is fallacious.,1.0
456,Legitimising political violence sets a bad precedent that could enable further political violence.,Legitimising MSK<1> sets a bad precedent that could enable further MSK<1> . ,This argument is fallacious.,1.0
457,Speech can in and of itself be harmful. Such speech should be banned in order to protect those affected.,MSK<0> can in and of itself be harmful . Such MSK<0> should be banned in order to protect those affected . ,This argument is fallacious.,1.0
458,Denying service to white supremacists might lead to extensive online censorship of non-mainstream views.,Denying service to white supremacists might lead to extensive online censorship of non-mainstream views . ,This argument is fallacious.,1.0
459,"Government interference with the free market system can easily open the door to further restrictions and control of companies in production, pricing, and ability to compete.","Government interference with the free market system can easily open the door to further restrictions and control of companies in production , pricing , and ability to compete . ",This argument is fallacious.,1.0
460,The choice to circumcise is a religious right.,The choice to circumcise is a religious right . ,This argument is fallacious.,1.0
461,"It is possible to have functional free speech protections while simultaneously harshly condemning hate speech, like in Germany.","It is possible to have functional free MSK<0> protections while simultaneously harshly condemning hate MSK<0> , like in Germany . ",This argument is fallacious.,1.0
462,"It is possible to have functional free speech protections while simultaneously harshly condemning hate speech, like in Germany.","It is possible to have functional free MSK<0> protections while simultaneously harshly condemning hate MSK<0> , like in Germany . ",This argument is fallacious.,1.0
463,Becoming the slave police will create new income for us because of the bounty for returning runaway slaves.,Becoming the MSK<0> police will create new income for us because of the bounty for returning runaway MSK<0> . ,This argument is fallacious.,1.0
464,"There is no consensus on what constitutes political correctness. Therefore, any speech could be considered potentially unacceptable.","There is no consensus on what constitutes political correctness . Therefore , any speech could be considered potentially unacceptable . ",This argument is fallacious.,1.0
465,"PC culture on some campuses in the US and UK have a tendency to censor rather than addressing views they disagree with The ""truths"" of progressive viewpoints are seen as unquestionably true and license to demonize anyone who doesn't conform.","PC culture on some campuses in MSK<0> have a tendency to censor rather than addressing MSK<1> MSK<0> disagree with The "" truths "" of progressive MSK<1> are seen as unquestionably true and license to demonize anyone who doesn't conform . ",This argument is fallacious.,1.0
466,"If the government becomes the arbiter of what's considered ""correct speech"", it will use that power for self-preservation, as authoritarian governments have throughout history.","If MSK<0> becomes the arbiter of what 's considered "" correct speech "" , MSK<0> will use that power for self - preservation , as authoritarian governments have throughout history . ",This argument is fallacious.,1.0
467,A culture of political correctness paves the way for authoritarianism.,A culture of political correctness paves the way for authoritarianism . ,This argument is fallacious.,1.0
468,In the previous vote the details of what Brexit means were unclear.,In the previous vote the details of what Brexit means were unclear . ,This argument is fallacious.,1.0
469,"The space-saving argument has no place in determining policy, or else this risks using the same argument to legalise any crime.","MSK<0> has no place in determining policy , or else this risks using MSK<0> to legalise any crime . ",This argument is fallacious.,1.0
470,"Safety is a prerequisite for enjoying liberty. If an individual is not safe, it hardly matters how free they are.","Safety is a prerequisite for enjoying liberty . If MSK<0> is not safe , MSK<0> hardly matters how free MSK<0> are . ",This argument is fallacious.,1.0
471,"The mere fact that they are on death row means that their human right to live will already be violated. Thus, it means that their right to their body upon their deaths can be forfeit as well.","The mere fact that MSK<0> are on MSK<1> row MSK<2> that MSK<0> human MSK<3> to live will already be violated . Thus , it MSK<2> that MSK<0> MSK<3> to MSK<0> body upon MSK<0> MSK<1> can be forfeit as well . ",This argument is fallacious.,1.0
472,Genetically modifying animals for slaughter is unethical.,Genetically modifying animals for slaughter is unethical . ,This argument is fallacious.,1.0
473,"This notion strays dangerously into postmodernist relativism. If we continue down this path, then words and concepts lose all meaning, as they are diluted by conflicting and ever-changing definitions.","This notion strays dangerously into postmodernist relativism . If we continue down this path , MSK<0> lose all MSK<1> , as MSK<0> are diluted by conflicting and ever - changing MSK<1> . ",This argument is fallacious.,1.0
474,Homosexuals are often excluded of society.,Homosexuals are often excluded of society . ,This argument is fallacious.,1.0
475,Killing animals wrong because a less ethically wrong alternative that involves killing - eating plants - is available.,MSK<1> animals MSK<0> because a less ethically MSK<0> alternative that involves MSK<1> - eating plants - is available . ,This argument is fallacious.,1.0
476,Journalists have an obligation to do no harm.,Journalists have an obligation to do no harm . ,This argument is fallacious.,1.0
477,"From the moment a government accepts gay marriage, the definition of a couple and thus the constraints of monogamy becomes irrelevant.","From the moment a government accepts gay marriage , the definition of a couple and thus the constraints of monogamy becomes irrelevant . ",This argument is fallacious.,1.0
478,"Schools should be a place where logic, reason, facts, data, and science prevail. Many religions often contradict and are at odds with the lessons and subjects taught by teachers, sending mixed messages to the students.","Schools should be a place where logic , reason , facts , data , and science prevail . Many religions often contradict and are at odds with the lessons and subjects MSK<0> by MSK<0> , sending mixed messages to the students . ",This argument is fallacious.,1.0
479,Amendment Proposal #2: Would increase the current gas limit AND reduce the roll size requirement.,Amendment Proposal # 2 : Would increase the current gas limit AND reduce the roll size requirement . ,This argument is fallacious.,1.0
480,"Criticizing NATO, NATO Allies and thinking of reducing the NATO budget will weaken ties and trust among the organisation, thus weakening the partnership, which could cause problems in the future.","Criticizing NATO , MSK<0> Allies and thinking of reducing the MSK<0> budget will MSK<1> ties and trust among the organisation , thus MSK<1> the partnership , which could cause problems in the future . ",This argument is fallacious.,1.0
481,"If the infliction of pain becomes acceptable in the case of criminals, it is more likely to be seen as acceptable in other forms and the resurgence of such cruel acts becomes more likely.","If MSK<0> becomes MSK<1> in the case of criminals , MSK<0> is more MSK<2> to be seen as MSK<1> in other forms and the resurgence of such cruel acts becomes more MSK<2> . ",This argument is fallacious.,1.0
482,This argument represents a slippery slope fallacy It is by no means certain that the infliction of pain being accepted in a certain context makes it more likely to be accepted in other contexts.,MSK<0> represents a slippery slope fallacy MSK<0> is by no means MSK<1> that the infliction of pain being MSK<2> in a MSK<1> MSK<3> makes MSK<0> more likely to be MSK<2> in other MSK<3> . ,This argument is fallacious.,1.0
483,"Jews have a stronger claim to the land; as the original inhabitants, they were dispossessed and exiled by the Romans in the first century. The land was subsequently invaded and occupied by several succeeding empires.","MSK<0> have a stronger claim to MSK<1> ; as the original inhabitants , MSK<0> were dispossessed and exiled by the Romans in the first century . MSK<1> was subsequently invaded and occupied by several succeeding empires . ",This argument is fallacious.,1.0
484,Third-wave feminism is often considered to be toxic as it focuses on shaming sexist men rather than engaging with the source of these actions.,MSK<0> is often considered to be toxic as MSK<0> focuses on shaming sexist men rather than engaging with the source of these actions . ,This argument is fallacious.,1.0
485,Playing as Nazi in tabletop/computer games should be banned.,Playing as Nazi in tabletop / computer games should be banned . ,This argument is fallacious.,1.0
486,"Repealing any Amendment from the actual Bill of Rights would set a dangerous precedent, deeming the most basic rights of a U.S. citizen reversible.","Repealing any Amendment from the actual Bill of MSK<0> would set a dangerous precedent , deeming the most basic MSK<0> of a U.S. citizen reversible . ",This argument is fallacious.,1.0
487,"Following Brexit, other member countries may be inclined to leave the EU.","Following Brexit , other member countries may be inclined to leave the EU . ",This argument is fallacious.,1.0
488,"Whether or not abortion should count as ""taking a life"" is highly contentious because of the problems surrounding determining person-hood.","Whether or not abortion should count as "" taking a life "" is highly contentious because of the problems surrounding determining person - hood . ",This argument is fallacious.,1.0
489,"If we stop people from expressing religious belief in politics, then it could lead to greater restrictions on expression in politics.","If we stop people from expressing religious belief in MSK<0> , then it could lead to greater restrictions on expression in MSK<0> . ",This argument is fallacious.,1.0
490,People should be free to carry guns and teachers shouldn't be an exception to this.,People should be free to carry guns and teachers shouldn't be an exception to this . ,This argument is fallacious.,1.0
491,This creates a slippery slope as students would also want to or even should be armed.,This creates a slippery slope as students would also want to or even should be armed . ,This argument is fallacious.,1.0
492,"Oshin Kizko a six-year old boy, had doctors who wanted him to be treated for his brain cancer and had parents who believed that it was not worthwhile given the side effects of the treatment.","MSK<0> a six - year old boy , had doctors who wanted MSK<0> to be treated for MSK<0> and had parents who believed that coref1 was not worthwhile given the side effects of the treatment . ",This argument is fallacious.,1.0
493,Felons who have served their sentences have paid their debt to society. Permanently revoking their voting rights violates this principle and turns them into second-class citizens.,MSK<0> have paid MSK<0> debt to society . Permanently revoking MSK<0> voting rights violates this principle and turns MSK<0> into second - class citizens . ,This argument is fallacious.,1.0
494,"If protest free zones are enabled in front of abortion clinics, the ruling may be used in other situations to prevent protests from taking place for similar reasons regardless of severity.","If MSK<0> free zones are enabled in front of abortion clinics , the ruling may be used in other situations to prevent MSK<0> from taking place for similar reasons regardless of severity . ",This argument is fallacious.,1.0
495,Mass surveillance is necessary to fight terrorism. It is thus beneficial.,MSK<0> is necessary to fight terrorism . MSK<0> is thus beneficial . ,This argument is fallacious.,1.0
496,"Since humans have value, due to their higher level thinking, then by this fact alone, we can begin to establish truths about what things honor and degrade that value.","Since MSK<0> have MSK<1> , due to MSK<0> higher level thinking , then by this fact alone , we can begin to establish truths about what things honor and degrade that MSK<1> . ",This argument is fallacious.,1.0
497,"When we say something like ""murder is wrong"", we don't view ourselves as saying something comparable to ""chocolate tastes bad"". The latter is a representation of our subjective attitudes, but the former is not.","When MSK<0> say something like "" murder is wrong "" , MSK<0> don't view MSK<0> as saying something comparable to "" chocolate tastes bad "" . The latter is a representation of MSK<0> subjective attitudes , but the former is not . ",This argument is fallacious.,1.0
498,The evolution of reproduction will make gender obsolete.,The evolution of reproduction will make gender obsolete . ,This argument is fallacious.,1.0
499,"Even if some benefit might incidentally accrue to an individual from a harm, this does not remove the moral or legal obligation to provide recompense for the harm. While it is still necessary to establish that there was a harm done \(and that there is someone to whom reparations for that harm are owed\), the mere fact of some benefits is insufficient reason to show that reparations are not owed.","Even if some MSK<0> might incidentally accrue to an individual from a MSK<1> , this does not remove the moral or legal obligation to provide MSK<3> for MSK<2> . While it is still necessary to establish that there was a MSK<1> done \ ( and that there is someone to whom MSK<3> for MSK<2> are MSK<4> \ ) , the mere fact of some MSK<0> is insufficient reason to show that MSK<3> are not MSK<4> . ",This argument is fallacious.,1.0
500,The lip of truth shall be established for ever: but a lying tongue is but for a moment. - Proverbs 12:19,The lip of truth shall be established for ever : but a lying tongue is but for a moment . - Proverbs 12:19 ,This argument is fallacious.,1.0
501,"The gospels contain information the gospel writers very likely could not have had, such as what was said at Jesus' trial.","The MSK<0> contain information the MSK<0> writers very likely could not have had , such as what was said at Jesus ' trial . ",This argument is fallacious.,1.0
502,The conduct of an artist does matter if the artistic quality is dependent on it.,The conduct of an artist does matter if MSK<0> is dependent on MSK<0> . ,This argument is fallacious.,1.0
503,"Atheism has poorer explanations about many important aspects of life, including morality and beauty, than theism.","Atheism has poorer explanations about many important aspects of life , including morality and beauty , than theism . ",This argument is fallacious.,1.0
504,The analogy between a building and the world is completely fallacious and includes a presupposition that god exists within its formulation.,The analogy between a building and the world is completely fallacious and includes a presupposition that MSK<0> exists within MSK<0> formulation . ,This argument is fallacious.,1.0
505,"At some point in the foundations of any logical system, axioms have to be supplied that can only be supported through intuition. If intuition is categorially rejected as a way to get truth, all logical systems are rejected with it.","At some point in the foundations of any MSK<1> , axioms have to be supplied that can only be supported through intuition . If MSK<2> is categorially MSK<3> as a way to get truth , all MSK<1> are MSK<3> with MSK<2> . ",This argument is fallacious.,1.0
506,"Simply because merit can be used as an excuse for bigotry and unfair discrimination, doesn't mean that's all it is.","Simply because MSK<0> can be used as an excuse for bigotry and unfair discrimination , doesn't mean that 's all MSK<0> is . ",This argument is fallacious.,1.0
507,"Socrates argued that living came from the dead because someone was alive, they must have been dead \(death being the opposite of life\). This entails that an entity, such as a soul, existed even after death.","Socrates argued that living came from the MSK<0> because MSK<1> was MSK<0> , MSK<1> must have been MSK<0> \ ( MSK<0> being the opposite of life \ ) . This entails that an entity , such as a soul , existed even after MSK<0> . ",This argument is fallacious.,1.0
508,"If Allah declared the splitting of the moon to be visible to the Arabs of mecca, but not for the masses of people in later ages, it would follow that Allah would consequentially make the evidence of this physical miracle be hidden.","If MSK<0> declared the splitting of the moon to be visible to the Arabs of mecca , but not for the masses of people in later ages , MSK<0> would follow that MSK<0> would consequentially make the evidence of MSK<0> be hidden . ",This argument is fallacious.,1.0
509,"Unless God's existence is assumed, there is no reason to believe there is any need to ""see beyond contradictions"", so this is begging the question.","Unless God 's existence is assumed , there is no reason to believe there is any need to "" see beyond contradictions "" , so this is begging the question . ",This argument is fallacious.,1.0
510,"Skeptics came to believe that Jesus was risen from the dead, despite not following his ministry while he was alive.","Skeptics came to believe that MSK<0> was risen from the MSK<1> , despite not following MSK<0> ministry while MSK<0> was MSK<1> . ",This argument is fallacious.,1.0
511,"A person can come to know God exists by learning about his will and then practicing it for a period of time If what you have learned and implemented is true, God will communicate it to you, and by this you will know that God exists.","A person can come to MSK<0> MSK<1> MSK<2> by MSK<3> about MSK<1> and then practicing MSK<4> for a period of time If what MSK<5> have MSK<3> and implemented is true , MSK<1> will communicate MSK<4> to MSK<5> , and by this MSK<5> will MSK<0> that MSK<1> MSK<2> . ",This argument is fallacious.,1.0
512,A religious person claiming that they had a religious experience is not proof of anything other than that person's religiousness.,MSK<0> is not proof of anything other than MSK<0> religiousness . ,This argument is fallacious.,1.0
513,A self evident truth is the highest standard of establishing something to be true in epistemology. The direct experience of God is a claim of self evident truth. Plenty of people claim they have an experience of God.,A MSK<2> is the highest standard of establishing something to be true in epistemology . The direct MSK<3> of MSK<4> is a MSK<5> of MSK<2> . Plenty of MSK<6> MSK<5> MSK<6> have an MSK<3> of MSK<4> . ,This argument is fallacious.,1.0
514,A self-evident conclusion is most likely an example of the fallacy begging the question.,A self - evident conclusion is most likely an example of the fallacy begging the question . ,This argument is fallacious.,1.0
515,A thought is an immaterial entity; immaterial entities are not subject to the physical bounds of time and space which constrain actual infinities of physical entities.,A thought is an MSK<0> MSK<1> ; MSK<0> MSK<1> are not subject to the MSK<2> bounds of time and space which constrain actual infinities of MSK<2> MSK<1> . ,This argument is fallacious.,1.0
516,"Per se causal chains cannot regress to infinity, as opposed to per accidens causal chains.","Per se MSK<1> can not regress to infinity , as opposed to per accidens MSK<1> . ",This argument is fallacious.,1.0
517,Our knowledge of the existence of something cannot be justified by our senses alone.,MSK<0> knowledge of the existence of something can not be justified by MSK<0> senses alone . ,This argument is fallacious.,1.0
518,"One's ""moral sense"" is a term for an emotional reaction to things perceived with real senses - eyes, ears, etc. - and materialism does not and need not deny the objective reality of the actual things perceived with those senses.","One 's "" moral sense "" is a term for an emotional reaction to MSK<1> with MSK<2> and materialism does not and need not deny the objective reality of the actual MSK<1> with MSK<2> . ",This argument is fallacious.,1.0
519,This contradicts the very definition of science: the intellectual and practical activity encompassing the systematic study of the structure and behaviour of the physical and natural world through observation and experiment. There exists no other way to determine anything than by the above outlined processes.,This contradicts the very definition of science : the intellectual and practical activity encompassing the systematic study of the structure and behaviour of the physical and natural world through observation and experiment . There exists no other way to determine anything than by the above outlined processes . ,This argument is fallacious.,1.0
520,If we apply inference to the best hypothesis to an attempt to explain the origin of the complex specified digital information found in DNA we find an intelligent mind is the only cause for which we have observational experience as minds are known to create information.,If MSK<0> apply inference to the best hypothesis to an attempt to explain the origin of the complex specified digital MSK<1> MSK<2> in DNA MSK<0> MSK<2> an intelligent MSK<3> is the only cause for which MSK<0> have observational experience as MSK<3> are known to create MSK<1> . ,This argument is fallacious.,1.0
521,"Within a simulation, origin notwithstanding, a non-human designer may be omnipotent, omniscient, for all intents and purposes omnipresent, and perfectly benevolent.","Within a simulation , origin notwithstanding , a non-human designer may be MSK<0> , MSK<0> , for all intents and purposes MSK<0> , and perfectly benevolent . ",This argument is fallacious.,1.0
522,"An MRI study has shown that an individual's brain ""lit up"" when they felt the holy ghost.","An MRI study has shown that MSK<0> brain "" lit up "" when MSK<0> felt the holy ghost . ",This argument is fallacious.,1.0
523,Religious institutions have historically held power over masses.,Religious institutions have historically held power over masses . ,This argument is fallacious.,1.0
524,If there's any good evidence that one wing of a study is more beneficial than the other then it's unethical to randomize people into it.,If there 's any good evidence that MSK<0> is more beneficial than the other then MSK<0> 's unethical to randomize people into MSK<0> . ,This argument is fallacious.,1.0
525,"The existence of private property does not follow theft. If property is stolen, the rightful owner still retains a legal claim to the property, and the thief does not. In the case of Native Americans - some land was stolen by colonists, some was traded/purchased, and some was unoccupied. Wherever a rightful claim to land can be proven, the original owner \(or legal heir\) should be compensated","The existence of MSK<0> does not follow MSK<6> . If property is MSK<1> , MSK<2> still retains a MSK<3> MSK<4> to MSK<0> , and the MSK<6> does not . In the case of Native Americans - some MSK<5> was MSK<1> by colonists , some was traded / purchased , and some was unoccupied . Wherever a rightful MSK<4> to MSK<5> can be proven , MSK<2> or MSK<3> heir \ ) should be compensated ",This argument is fallacious.,1.0
526,The usefulness of AGI without rights is irrelevant to whether they should be regarded as having moral standing.,MSK<0> is irrelevant to whether MSK<0> should be regarded as having moral standing . ,This argument is fallacious.,1.0
527,"A fundamental premise of modern democratic societies is that legal, political and moral rights ought to be extended to all members of society.","A fundamental premise of modern democratic MSK<0> is that legal , political and moral rights ought to be extended to all members of MSK<0> . ",This argument is fallacious.,1.0
528,"There is no such thing as a free internet service. Even if content is free to view, there is a hidden cost to the viewer.","There is no such thing as a MSK<0> internet service . Even if content is MSK<0> to view , there is a hidden cost to the viewer . ",This argument is fallacious.,1.0
529,"Beauty, organization and sophistication are made up terms by humans, they don't support the existence or non-existence of a god.","MSK<0> are made up terms by humans , MSK<0> don't support the MSK<1> or MSK<1> of a god . ",This argument is fallacious.,1.0
530,"Free Will exists, and Free Will cannot be generated by a cause that does not possess Free Will. Therefore, a cause with Free Will must always have existed. This is God","MSK<0> MSK<1> , and MSK<0> can not be generated by a MSK<2> that does not possess MSK<0> . Therefore , a MSK<2> with MSK<0> must always have MSK<1> . This is God ",This argument is fallacious.,1.0
531,It is impossible for the universe to have an explanation of its existence because the explanation of the universe would have to be some prior state of affairs in which the universe didn’t yet exist. This would be nothingness and nothingness can’t be the explanation of anything. So the universe must just exist inexplicably.,It is impossible for MSK<0> to have an MSK<1> of MSK<0> MSK<2> because the MSK<1> of MSK<0> would have to be some prior state of affairs in which MSK<0> did n’t yet MSK<2> . This would be MSK<3> and MSK<3> ca n’t be the MSK<1> of anything . So MSK<0> must just MSK<2> inexplicably . ,This argument is fallacious.,1.0
532,"Chinese users prefer Wechat to Facebook, because the former is a Chinese rather than a foreign owned company. Similarly, Chinese customers prefer Alibaba to Amazon.","MSK<0> users MSK<1> Wechat to Facebook , because the former is a MSK<0> rather than a foreign owned company . Similarly , MSK<0> customers MSK<1> Alibaba to Amazon . ",This argument is fallacious.,1.0
