,argument,sa_argument,hypothesis,is_fallacy
1236,"Because participants would be forced to participate by law, drug trials would be seen as a government-run activity. This makes any risks or downsides to a trial reflect poorly on the government, not the company, and can encourage more risky trials to be setup.","Because participants would be forced to participate by law , drug MSK<0> would be seen as a MSK<1> - run activity . This makes any MSK<2> or downsides to a MSK<0> reflect poorly on the MSK<1> , not the company , and can encourage more MSK<2> MSK<0> to be setup . ",This argument is fallacious.,0
1237,"Even assuming technical feasibility, it is simply not realistic to expect that governments will magically provide for all the needs of the poor. In a nonideal world, then, giving them the option of earning money through trials can be good.","Even assuming technical feasibility , it is simply not realistic to expect that MSK<0> will magically provide for all the needs of the poor . In a nonideal world , then , giving MSK<0> the option of earning money through trials can be good . ",This argument is fallacious.,0
1238,"The study only accounts for fuel use, ignoring the impact of releasing the carbon dioxide stored in whales into the atmosphere, which is reasonably significant","The study only accounts for fuel use , ignoring the impact of releasing the carbon dioxide stored in whales into the atmosphere , which is reasonably significant ",This argument is fallacious.,0
1239,"Studies have shown that, while people prefer to find or follow news that are similar to their own beliefs, they do not actively avoid difference. The analysis shows that Americans use the control afforded by online information sources to increase their exposure to opinions consistent with their own views, without sacrificing contact with other opinions.","Studies have shown that , while MSK<0> prefer to find or follow news that are similar to MSK<0> own beliefs , MSK<0> do not actively avoid difference . The analysis shows that MSK<1> use the control afforded by online information sources to increase MSK<1> exposure to MSK<2> consistent with MSK<1> own views , without sacrificing contact with other MSK<2> . ",This argument is fallacious.,0
1240,"Without Zero-Tolerance policies, teams only care about how good a player is. If a single act could get a player banned for life, teams would be more judicious about giving valuable roster spots to a player who is a noticeable risk of getting banned.","Without Zero - Tolerance policies , MSK<0> only care about how good MSK<1> is . If a single act could get MSK<1> MSK<2> for life , MSK<0> would be more judicious about giving valuable roster spots to a player who is a noticeable risk of getting MSK<2> . ",This argument is fallacious.,0
1241,"Division in society is not caused by political awareness; instead, division is the result of tangible conditions in people's lives, which they feel are less good than those of other citizens.","MSK<0> in society is not caused by political awareness ; instead , MSK<0> is the result of tangible conditions in MSK<1> lives , which MSK<1> feel are less good than those of other citizens . ",This argument is fallacious.,0
1242,"European party systems were shaped by political cleavages \(parties aligning through historical conflicts of class, state type, religion or nationalism\). Even though their influence has decreased, they still impact political landscapes. Therefore, the amount of moderation or conflict in a political system will vary according to the cleavages of that society.","European MSK<0> MSK<1> were shaped by MSK<2> MSK<3> \ ( MSK<0> aligning through historical MSK<4> of class , state type , religion or nationalism \ ) . Even though MSK<5> influence has decreased , MSK<5> still impact MSK<2> landscapes . Therefore , the amount of moderation or MSK<4> in a MSK<2> MSK<1> will vary according to the MSK<3> of that society . ",This argument is fallacious.,0
1243,"The wizarding world is authoritarian, oppressive, and intrusive.","The wizarding world is authoritarian , oppressive , and intrusive . ",This argument is fallacious.,0
1244,"Even if a drug has been tested and analyzed by experts before reaching the stage where humans get involved, it's impossible to anticipate all bad reactions, which is why safety cannot be assured.","Even if MSK<0> has been tested and analyzed by experts before reaching the stage where humans get involved , MSK<0> 's impossible to anticipate all bad reactions , which is why safety can not be assured . ",This argument is fallacious.,0
1245,"Social media algorithms, such as the one Facebook uses, create and reinforce echo-chambers of political views.","Social media algorithms , such as the one Facebook uses , create and reinforce echo - chambers of political views . ",This argument is fallacious.,0
1246,"Disenfranchising poorer individuals would result in a future electorate that, on balance, cared about welfare programs to a lesser extent.","Disenfranchising poorer individuals would result in a future electorate that , on balance , cared about welfare programs to a lesser extent . ",This argument is fallacious.,0
1247,"Even if there are shops and services that are open on Sundays, a lot of office-based jobs are not. Therefore, placing elections on Sundays would still have a smaller impact on the economy.","Even if there are shops and services that are open on MSK<0> , a lot of office - based jobs are not . Therefore , placing elections on MSK<0> would still have a smaller impact on the economy . ",This argument is fallacious.,0
1248,"A country with an established tradition of compulsory voting, Australia, has one of the highest rates of spoiled ballots among liberal democracies.","A country with an established tradition of compulsory voting , Australia , has one of the highest rates of spoiled ballots among liberal democracies . ",This argument is fallacious.,0
1249,"Similarly, it is not compulsory voting that leads to moderation per se. Studies have shown that modernisation and long democratic traditions tend to lessen conflict and lead political systems towards moderation, regardless of the electoral system.","Similarly , it is not compulsory voting that MSK<0> to MSK<1> per se . Studies have shown that modernisation and long MSK<3> traditions tend to lessen conflict and MSK<0> political MSK<2> towards MSK<1> , regardless of the MSK<3> MSK<2> . ",This argument is fallacious.,0
1250,"In some countries like Spain \(where early voting in not allowed\) postal voting is so inefficient that many people, especially citizens abroad, are denied the right to vote.","In some countries like Spain \ ( where early MSK<0> in not allowed \ ) postal MSK<0> is so inefficient that many people , especially citizens abroad , are denied the right to MSK<0> . ",This argument is fallacious.,0
1251,"The Republicans in the USA consistently target policies toward strongly conservative Christians, who most commonly vote for them, despite this group representing only a fraction of the electorate.","coref0 , despite this group representing only a fraction of the electorate . ",This argument is fallacious.,0
1252,"In 2006, Food for the Poor had revenues of $1 billion while the two most high profile animal welfare organizations in the U.S., the Humane Society of the United States \(HSUS\) and The American Society for the Prevention of Cruelty to Animals \(ASPCA\), reported revenues of approximately $100 million and $75 million.","In 2006 , Food for the Poor had MSK<0> of $ 1 MSK<2> while the two most high profile animal welfare organizations in the MSK<3> , the Humane MSK<1> of the MSK<3> MSK<3> \ ( HSUS \ ) and The American MSK<1> for the Prevention of Cruelty to Animals \ ( ASPCA \ ) , reported MSK<0> of approximately $ MSK<4> MSK<2> and $ MSK<4> MSK<2> . ",This argument is fallacious.,0
1253,"Some countries can achieve a relatively high turnout without compulsory voting \(like Germany\), while in others it is really low \(like the UK\). Therefore, turnout will depend on how engaged the population is with the institutions they have to elect. If the system appeals to the people, making sure they are heard and applying transparent and representative policies, turnout can increase without the need to make voting mandatory.","Some countries can achieve a relatively high turnout without MSK<4> MSK<0> \ ( MSK<1> Germany \ ) , while in others it is really low \ ( MSK<1> the UK \ ) . Therefore , MSK<2> will depend on how engaged the population is with the institutions MSK<3> have to elect . If the system appeals to the people , making sure MSK<3> are heard and applying transparent and representative policies , MSK<2> can increase without the need to make MSK<0> MSK<4> . ",This argument is fallacious.,0
1254,"It is unfair to hold athletes to this standard when the President of the United States, who is supposed to be the nation's ultimate representative, is not","It is unfair to hold athletes to this standard when the President of the United States , who is supposed to be the nation 's ultimate representative , is not ",This argument is fallacious.,0
1255,"Even if non-voters could be informed, voters tend to do a poor job of evaluating the information they do know, leaving open the considerable possibility of manipulation by extremist candidates.","Even if non-voters could be informed , MSK<0> tend to do a poor job of evaluating the information MSK<0> do know , leaving open the considerable possibility of manipulation by extremist candidates . ",This argument is fallacious.,0
1256,"Lifestyle is an important determinant of the degree to which an individual relies on healthcare services. Obesity, stress, smoking and drinking significantly increase the costs that an individual causes to the system.","Lifestyle is an important determinant of the degree to which an MSK<0> relies on healthcare services . Obesity , stress , smoking and drinking significantly increase the costs that an MSK<0> causes to the system . ",This argument is fallacious.,0
1257,"A democracy needs its citizens to be politically active, conventionally or unconventionally. If all citizens behave like subjects, the power of political elites increases and democracy is harmed.","MSK<0> needs MSK<0> to be MSK<1> active , conventionally or unconventionally . If coref1 behave like subjects , the power of MSK<1> elites increases and democracy is harmed . ",This argument is fallacious.,0
1258,"Though Palestine may not currently pose a military threat to Israel, they still consider Palestine to be an inherent threat to their own existence. Because Israel fears Palestine, they could feel it vital to strike against Palestine before they become strong enough to pose an actual military threat.","Though MSK<0> may not currently MSK<1> a MSK<2> MSK<3> to MSK<4> , MSK<0> still consider MSK<0> to be an inherent MSK<3> to MSK<0> own existence . Because MSK<4> fears MSK<0> , MSK<0> could feel it vital to strike against MSK<0> before MSK<0> become strong enough to MSK<1> an actual MSK<2> MSK<3> . ",This argument is fallacious.,0
1259,"The problems causing homelessness - mental illness, for example - are often very difficult to fix. By comparison, simply letting in refugees is easy.","The problems causing homelessness - mental illness , for example - are often very difficult to fix . By comparison , simply letting in refugees is easy . ",This argument is fallacious.,0
1260,"In countries like India, which have large and incredibly diverse populations, a middle ground for policies that involves the entire population is often unachievable \(Ayesha Jalal, p. 75 This results in deadlock within parliament, or weak coalitions.","In countries like India , which have large and incredibly diverse MSK<0> , a middle ground for policies that involves the entire MSK<0> is often unachievable \ ( Ayesha Jalal , p. 75 This results in deadlock within parliament , or weak coalitions . ",This argument is fallacious.,0
1261,"Alternatively, companies may fear increased government oversight as a result of more direct government involvement, and, as such, behave more cautiously.","Alternatively , companies may fear increased MSK<0> oversight as a result of more direct MSK<0> involvement , and , as such , behave more cautiously . ",This argument is fallacious.,0
1262,"Given that voting is a personal choice that can be kept private \(or lied about\), it is unclear what this responsibility will look like. Without any pressure from other people, this is unlikely to change the way they act.","Given that MSK<0> is a personal choice that can be kept private \ ( or lied about \ ) , MSK<0> is unclear what this responsibility will look like . Without any pressure from MSK<1> , this is unlikely to change the way MSK<1> act . ",This argument is fallacious.,0
1263,"Under the status quo, the burden disproportionately falls on the young and impoverished, who do not benefit from improved healthcare as much as the old and wealthy. Even accepting the premise that fairness requires alignment with benefit, random distribution is more fair than the status quo.","Under MSK<0> , the burden disproportionately falls on the young and impoverished , who do not MSK<1> from improved healthcare as much as the old and wealthy . Even accepting the premise that fairness requires alignment with MSK<1> , random distribution is more fair than MSK<0> . ",This argument is fallacious.,0
1264,"By improving the effectiveness of protected areas, by stopping the illegal trade in gorilla products and by increasing support for gorilla conservation among both local and international communities, gorillas can be saved from extinction.","By improving the effectiveness of protected areas , by stopping the illegal trade in MSK<0> products and by increasing support for MSK<0> conservation among both local and international communities , MSK<0> can be saved from extinction . ",This argument is fallacious.,0
1265,"While precise numbers are hard to come by, it has been estimated that some 19 million Americans participate in medical research per year \(Shamoo, p. 207","While MSK<0> are hard to come by , MSK<0> has been estimated that some 19 million Americans participate in medical research per year \ ( Shamoo , p. 207 ",This argument is fallacious.,0
1266,"More stringent trial requirements can lead to delays in the release of drugs, which can be incredibly harmful. For example, the Prescription Drug User Fee Act sped up drug approvals by about 10 months, and is estimated to have saved 140,000-310,000 lifeyears.","More stringent trial requirements can lead to delays in the release of MSK<0> , which can be incredibly harmful . For example , the Prescription MSK<0> User Fee Act sped up MSK<0> approvals by about 10 months , and is estimated to have saved 140,000 - 310,000 lifeyears . ",This argument is fallacious.,0
1267,"If they do this, the only cost to them is the need to head to the nearest voting booth, which is only a marginal impact on their freedom, especially as it only occurs very infrequently.","If MSK<0> do this , MSK<1> MSK<0> is the need to head to the nearest voting booth , which is only a marginal impact on MSK<0> freedom , especially as MSK<1> only occurs very infrequently . ",This argument is fallacious.,0
1268,"Ambiguità. Il M5S è ambiguo su temi quali: immigrazione, diritti civili ed Europa. È impossibile comprendere cosa intendano fare realmente su questi temi e quali siano i loro principi in generale. Per contro, sugli stessi temi i loro avversari politici sia di destra che di sinistra tendono ad avere posizioni ben definite.","Ambiguità . Il M5S MSK<0> ambiguo MSK<1> MSK<2> MSK<3> : immigrazione , diritti civili ed Europa . MSK<0> impossibile comprendere cosa intendano fare realmente MSK<1> questi MSK<2> MSK<0> MSK<3> siano i MSK<4> principi in generale . Per contro , sugli stessi MSK<2> i MSK<4> avversari politici sia MSK<5> destra che MSK<5> sinistra tendono ad avere posizioni ben definite . ",This argument is fallacious.,0
1269,"People can already be fined for engaging in some forms of protest \(for instance, being a public nuisance or damaging property\), yet some still do it. This is no different.","People can already be fined for engaging in some forms of protest \ ( for instance , being MSK<0> or damaging property \ ) , yet some still do MSK<0> . This is no different . ",This argument is fallacious.,0
1270,"However, voter turnout is generally decreasing throughout the democratic worlds. Turnout could potentially become a problem, without a solution.","However , voter MSK<0> is generally decreasing throughout the democratic worlds . MSK<0> could potentially become a problem , without a solution . ",This argument is fallacious.,0
1271,"Election turnout has decreased in most G20 democracies since 1945, from around 80% to 60% today, and in some countries it does not even achieve 50%. This tendency has not called into question democracy around the globe.","MSK<0> has decreased in most G20 MSK<1> since 1945 , from around MSK<2> % to MSK<2> % today , and in some countries MSK<0> does not even achieve MSK<2> % . MSK<0> has not called into question MSK<1> around the globe . ",This argument is fallacious.,0
1272,"If the voters do not engage with politics, not even bothering to elect their officials, this can increase bureaucrats' perception that elections are “a tiresome and increasingly insignificant interruption in its continuous exercise of power”.","If MSK<0> do not engage with politics , not even bothering to MSK<2> MSK<0> officials , MSK<0> can increase bureaucrats ' perception that MSK<2> are MSK<1> a tiresome and increasingly insignificant interruption in its continuous exercise of power MSK<1> . ",This argument is fallacious.,0
1273,"Humans' childhood, thus the period of high vulnerability, is extremely long compared to other animals and even primates","Humans ' childhood , thus the period of high vulnerability , is extremely long compared to other animals and even primates ",This argument is fallacious.,0
1274,"As the article notes, most fish and seafood has a similarly low carbon footprint, without the other issues associated with whaling.","As the article notes , most MSK<0> and MSK<0> has a similarly low carbon footprint , without the other issues associated with whaling . ",This argument is fallacious.,0
1275,"The majority of people would not be directly affected by this policy, but they would be exposed to positive media coverage of instances where the policy produce benefits. As such, their perception of the policy would be positive overall.","MSK<0> would not be directly affected by MSK<1> , but MSK<0> would be exposed to MSK<2> media coverage of instances where MSK<1> produce benefits . As such , MSK<0> perception of MSK<1> would be MSK<2> overall . ",This argument is fallacious.,0
1276,"This assumes that just because more people are voting, the electorate is more ignorant on the whole. However, it is likely that people will on average be more informed with compulsory voting.","This assumes that just because more MSK<0> are MSK<2> , MSK<1> is more ignorant on the whole . However , MSK<1> is likely that MSK<0> will on average be more informed with compulsory MSK<2> . ",This argument is fallacious.,0
1277,"Every time a player is prominently linked to a crime in the media, the league's brand suffers, which has caused past cases to be swept under the rug. The severity of the Zero Tolerance punishment will call more media attention to the misdeeds of players, resulting in a net negative effect on public relations","Every time a MSK<0> is prominently linked to a crime in the MSK<1> , the league 's brand suffers , which has caused past cases to be swept under the rug . The severity of the Zero Tolerance punishment will call more MSK<1> attention to the misdeeds of MSK<0> , resulting in a net negative effect on public relations ",This argument is fallacious.,0
1278,"For example, doctors may intentionally neglect to tell patients certain courses of action, or they may coercively pressure them into certain options.","For example , MSK<0> may intentionally neglect to tell MSK<1> MSK<2> courses of action , or MSK<0> may coercively pressure MSK<1> into MSK<2> options . ",This argument is fallacious.,0
1279,"Mice, rats, worms, moles that all live in the ground inevitably are killed by large farming machines being run over them, upheaving the ground in order to sow the seeds for the next season.","Mice , rats , worms , moles that all live in MSK<0> inevitably are killed by large farming machines being run over them , upheaving MSK<0> in order to sow the seeds for the next season . ",This argument is fallacious.,0
1280,"Given that in order to fulfill its founding purpose, Israel must remain a Jewish state, Israel can legitimately demand of other nations that they recognise its right to remain a Jewish state.","Given that in order to fulfill MSK<0> founding purpose , MSK<1> must MSK<2> a MSK<4> , MSK<1> can legitimately demand of other nations that MSK<1> recognise MSK<0> right to MSK<2> a MSK<4> . ",This argument is fallacious.,0
1281,"In fact, most specific provisions of the law are very popular - so it does not seem possible for a policy to be simultaneously successful and effective, but unpopular. People simply dislike the label ""Obamacare"" because of its political ramifications, and this has led to a mistaken perception that the ACA is unpopular.","In fact , most specific provisions of MSK<0> are very MSK<1> - so MSK<0> does not seem possible for a policy to be simultaneously successful and effective , but MSK<1> . People simply dislike MSK<2> "" Obamacare "" because of MSK<2> political ramifications , and MSK<0> has led to a mistaken perception that MSK<2> is MSK<1> . ",This argument is fallacious.,0
1282,"First you take care of your own, then of others. This extends to species. First you take care of your own species, then of other species.","First MSK<0> take MSK<1> of MSK<0> own , then of others . This extends to MSK<2> . First MSK<0> take MSK<1> of MSK<0> own MSK<2> , then of other MSK<2> . ",This argument is fallacious.,0
1283,"The US supports governments who regularly breach human rights, including Egypt, Saudi Arabia, Turkey & The Philippines.","The US supports governments who regularly breach human rights , including MSK<0> , Saudi MSK<0> , Turkey & The Philippines . ",This argument is fallacious.,0
1284,"But even Halbwachs acknowledged that societal modernization has a strong influence, e.g. by creating the preconditions for individuals to isolate themselves \(Travis, p.227 And here the state cannot sit idle but has to work against it.","But even Halbwachs acknowledged that MSK<0> has a strong influence , e.g. by creating the preconditions for MSK<1> to isolate MSK<1> \ ( Travis , p. 227 And here MSK<0> can not sit idle but has to work against MSK<0> . ",This argument is fallacious.,0
1285,"Surveys show that American culture and political values are generally seen as positive, whereas American policies in the Middle East evoke opposition - with the policies towards Palestine being among the prime sources \(Chiozza, p. 15","Surveys show that MSK<0> culture and political values are generally seen as positive , whereas MSK<0> MSK<1> in the Middle East evoke opposition - with the MSK<1> towards Palestine being among the prime sources \ ( Chiozza , p. 15 ",This argument is fallacious.,0
1286,"Jerusalem was the first qibla or direction of prayer, for Muslims, before the qibla became Mecca.","MSK<1> was MSK<0> or direction of prayer , for Muslims , before MSK<0> became MSK<1> . ",This argument is fallacious.,0
1287,"If our current life is very bad, even if we do not fully understand death, we can make a probabilistic judgement that it's likely to be less bad than our currently miserable life.","If MSK<0> is very MSK<1> , even if MSK<2> do not fully understand death , MSK<2> can make a probabilistic judgement that MSK<0> 's likely to be less MSK<1> than MSK<2> currently miserable life . ",This argument is fallacious.,0
1288,"Kashmir, just like Palestine, was disputed from its very inception. The conflict's origins overlap conceptually.","Kashmir , just like MSK<0> , was disputed from MSK<0> very inception . MSK<0> origins overlap conceptually . ",This argument is fallacious.,0
1289,"To the extent to which social stigma continues, any registration of occupation can be used as a tool of blackmail, control or public condemnation.","To the extent to which social stigma continues , any registration of occupation can be used as a tool of blackmail , control or public condemnation . ",This argument is fallacious.,0
1290,"This is not possible when sex work is illegal, as membership of such forums can be used against sex workers either as evidence in legal cases, or by society to ""unmask"" their occupation and attach social stigma.","This is not possible when MSK<0> work is MSK<1> , as membership of such forums can be used against MSK<0> workers either as evidence in MSK<1> cases , or by society to "" unmask "" their occupation and attach social stigma . ",This argument is fallacious.,0
1291,"Many acts that are similarly emotional or personal are commodified, such as dramatic performances, travel experiences, therapy, etc.","Many acts that are similarly emotional or personal are commodified , such as dramatic performances , travel experiences , therapy , etc. . ",This argument is fallacious.,0
1292,"This is not a reason to ban sex work, but rather, to internally reform gendered business environments, or create stricter regulation to prevent hostile workplace environments.","This is not a reason to ban sex work , but rather , to internally reform gendered business MSK<0> , or create stricter regulation to prevent hostile workplace MSK<0> . ",This argument is fallacious.,0
1293,"Abu Bakr al-Baghdadi, leader of ISIS, has invoked the Palestinian cause in his crusade against the Jews and Americans.","MSK<0> , has invoked the Palestinian cause in MSK<0> crusade against the Jews and Americans . ",This argument is fallacious.,0
1294,"It was upon Washington's insistence that Israel agreed to terminate the sale of problematic weapons and military technology to China and deprive itself of both a major market for its world-class military exports and a source of influence with Beijing. Without this pressure, Israel would resume selling weapons to China \(Blackwill, p. 9","It was upon Washington 's insistence that MSK<0> agreed to terminate MSK<1> MSK<2> and deprive MSK<1> of both a major market for MSK<1> world - class military exports and a source of influence with Beijing . Without this pressure , MSK<0> would resume selling weapons to MSK<2> \ ( Blackwill , p. 9 ",This argument is fallacious.,0
1295,"To the extent to which business is conducted in sexualised environments, these seem to be primarily cases of business being conducted in stripclubs, where women can - and frequently do - attend.","To the extent to which MSK<0> is MSK<1> in sexualised environments , these seem to be primarily cases of MSK<0> being MSK<1> in stripclubs , where women can - and frequently do - attend . ",This argument is fallacious.,0
1296,"This is quibbling over translation issues and the absence of a definite article. The context of the passage, which refers to the inviolability of state sovereignty and territorial integrity, renders any interpretation but that of a full withdrawal unconvincing.","This is quibbling over translation issues and the absence of a definite article . The context of the passage , which refers to the inviolability of state sovereignty and territorial integrity , renders any interpretation but that of a full withdrawal unconvincing . ",This argument is fallacious.,0
1297,"Radically negative developments in quality of life, like severe recessions or wars, are similarly unpredictable. As such, the aggregate of all unpredictable events is unlikely to be positive.","Radically negative developments in quality of life , like severe recessions or wars , are similarly MSK<0> . As such , the aggregate of all MSK<0> events is unlikely to be positive . ",This argument is fallacious.,0
1298,"Even if Israel remains stubborn, US recognition will likely provide hope to many Palestinians who were otherwise considering violence because they felt like they had no other choice. A reversal of its decade long policy on the Palestinian issue, in the face of Israeli opposition, will send a strong message of support to Palestinians.","Even if MSK<0> remains stubborn , US recognition will likely provide hope to many MSK<1> who were otherwise considering violence because MSK<0> felt like MSK<0> had no other choice . A reversal of MSK<0> decade long policy on the MSK<1> issue , in the face of MSK<1> opposition , will send a strong message of support to MSK<1> . ",This argument is fallacious.,0
1299,"Sudden and unexpected losses tend to affect family members and friends far more severely. The cognitive, emotional, psychological, and physical impact is profound.","Sudden and unexpected losses tend to affect family members and friends far more severely . The cognitive , emotional , psychological , and physical impact is profound . ",This argument is fallacious.,0
1300,"Over half of Arab families in Israel are classified as poor \(p. 80\), compared to an average poverty rate of one-fifth among all families in Israel. Arab towns and villages are heavily over-represented in the lowest socio-economic rankings, and the unrecognized Arab Bedouin villages in the Naqab are the poorest communities in the state.","Over half of MSK<0> MSK<1> are classified as MSK<4> \ ( p. 80 \ ) , compared to an average poverty rate of one - fifth among MSK<0> MSK<1> . MSK<2> MSK<3> and MSK<3> are heavily over-represented in the lowest socio - economic rankings , and the unrecognized MSK<2> Bedouin MSK<3> in the Naqab are the MSK<4> communities in MSK<1> . ",This argument is fallacious.,0
1301,"During the campaign in the run-up to the referendum, Remain campaigners reported being called traitors and liars while canvassing in London, or not daring to openly wear Remain stickers in the North of England, where support for Brexit was high.","During the MSK<1> in the run - up to the referendum , MSK<0> MSK<1> reported being called traitors and liars while canvassing in London , or not daring to openly wear MSK<0> stickers in the North of England , where support for Brexit was high . ",This argument is fallacious.,0
1302,"Choosing to eat unhealthily, smoke, or refrain from exercising are all behaviours that are similarly self-destructive, yet the state does not regulate them.","Choosing to eat unhealthily , smoke , or refrain from exercising are all behaviours that are similarly self - destructive , yet the state does not regulate them . ",This argument is fallacious.,0
1303,"At the same time, two thirds of Palestinians expressed in the same poll that a two-state solution would be at least acceptable \(Irvin, p. 4","At the same time , two thirds of Palestinians expressed in the same poll that a two - state solution would be at least acceptable \ ( Irvin , p. 4 ",This argument is fallacious.,0
1304,"Between job, family life and other concerns, many voters do not have time to read about political events in detail. For politicians, rather than being an added burden, informing themselves is part of the job they do during normal working hours.","Between MSK<0> , family life and other concerns , MSK<1> do not have time to read about political events in detail . For politicians , rather than being an added burden , informing MSK<1> is part of the MSK<0> MSK<1> do during normal working hours . ",This argument is fallacious.,0
1305,"Even when a relationship is premised on a financial exchange, feelings of friendship or intimacy can evolve over time, such as with your regular bartender or salesperson.","Even when a relationship is premised on a financial exchange , feelings of friendship or intimacy can evolve over time , such as with your regular bartender or salesperson . ",This argument is fallacious.,0
1306,"Poultry processing workers at big companies including Tyson, Pilgrim’s, Perdue and Sanderson Farms are denied basic rights They are not allowed to go to the toilet while working.",MSK<0> are denied basic rights MSK<0> are not allowed to go to the toilet while working . ,This argument is fallacious.,0
1307,"The public's attitude towards Israel gives American politicians little incentive to support positions that run counter to Israeli interests. In fact, support for Israel has been labeled as ""cheap talk"" - it gives politicians large benefits with minimal risk \(Cavari/Nyer, p. 20","The public 's attitude towards MSK<0> gives American MSK<1> little incentive to MSK<2> positions that run counter to Israeli interests . In fact , MSK<2> for MSK<0> has been labeled as "" cheap talk "" - MSK<0> gives MSK<1> large benefits with minimal risk \ ( Cavari / Nyer , p. 20 ",This argument is fallacious.,0
1308,"There is a point at which personality is fully developed \(Caspi & Roberts, p. 302 Beyond that, personality does not change much.","There is a point at which MSK<0> is fully developed \ ( Caspi & Roberts , p. 302 Beyond that , MSK<0> does not change much . ",This argument is fallacious.,0
1309,"It is rare that referendums are sufficiently frequent, and on matters that are sufficiently related, to result in conflicting policies.","It is rare that referendums are MSK<0> frequent , and on matters that are MSK<0> related , to result in conflicting policies . ",This argument is fallacious.,0
1310,"Any particular practice of sex, even if transactional, is difficult to separate from the wider norms surrounding sexual expectations and desires.","Any particular practice of MSK<0> , even if transactional , is difficult to separate from the wider norms surrounding MSK<0> expectations and desires . ",This argument is fallacious.,0
1311,"When legal, clients, co-workers, and competing sex workers have a stronger incentive to report trafficked and underage individuals to police.","When legal , clients , co-workers , and competing sex workers have a stronger incentive to report trafficked and underage individuals to police . ",This argument is fallacious.,0
1312,"The Obama administration's decision to break a long tradition of vetoing UN Security Council resolutions criticising Israel was seen as a strong rebuke of Israel, and if the Obama administration had remained in office, it would have been seen as a major shift in US policy towards Israel.","MSK<0> MSK<1> decision to break a long tradition of vetoing UN Security Council resolutions criticising MSK<2> was seen as a strong rebuke of MSK<2> , and if MSK<0> MSK<1> had remained in office , MSK<0> would have been seen as a major shift in US policy towards MSK<2> . ",This argument is fallacious.,0
1313,"Sometimes social policies must broadly restrict the rights of a group in order to help that group; even if not all individuals in that group need help. For example, some teenagers may be mature enough to consent to sex even if they are under the age of consent. However the age of consent, in general, protects most teenagers.","Sometimes social policies must broadly restrict the rights of MSK<0> in order to MSK<1> MSK<0> ; even if not all individuals in MSK<0> need MSK<1> . For example , MSK<2> may be mature enough to MSK<3> to sex even if MSK<2> are under the MSK<4> of MSK<3> . However the MSK<4> of MSK<3> , in general , protects most teenagers . ",This argument is fallacious.,0
1314,"In countries where the age of consent is low, legalizing may enable teenagers to become sex workers. For example, in Colombia it is legal for a 14-year old girl or boy to do sex work.","In countries where MSK<0> is low , legalizing may enable teenagers to become MSK<1> workers . For example , in Colombia MSK<0> is legal for a 14 - year old girl or boy to do MSK<1> work . ",This argument is fallacious.,0
1315,"The US Congressional Research Service responds to tens of thousands of emails and calls every year and publishes more than a thousand issue-specific reports, many of which aren't publicly accessible \(CRS, p. 2","The US Congressional Research Service responds to tens of MSK<0> of emails and calls every year and publishes more than a MSK<0> issue - specific reports , many of which aren't publicly accessible \ ( CRS , p. 2 ",This argument is fallacious.,0
1316,"Farm labour does not require interaction with external clients who could report exploitation, while sex work - by definition - does. In a legal context where clients have more choices and do not fear prosecution if they come forward, forced sex work will become much harder to sustain.","Farm labour does not require interaction with external clients who could report exploitation , while MSK<1> - by definition - does . In a legal context where MSK<2> have more choices and do not fear prosecution if MSK<2> come forward , forced MSK<1> will become much harder to sustain . ",This argument is fallacious.,0
1317,"Since the woman consented to sex, she implicitly consented to the known possible consequences as well. Therefore, she consented to having a fetus dependent on her for the duration of the pregnancy.","Since MSK<0> MSK<1> to sex , MSK<0> implicitly MSK<1> to the known possible consequences as well . Therefore , MSK<0> MSK<1> to having a fetus dependent on MSK<0> for the duration of the pregnancy . ",This argument is fallacious.,0
1318,"States profit from many things that they take a stance against, such as gambling, smoking or alcohol.","States profit from many things that they take a stance against , such as gambling , smoking or alcohol . ",This argument is fallacious.,0
1319,"Representatives are usually elected for multiple years and influence hundreds of decisions over this time period. Referendums, on the other hand, usually focus on single issues.","Representatives are MSK<0> elected for multiple years and influence hundreds of decisions over this time period . Referendums , on the other hand , MSK<0> focus on single issues . ",This argument is fallacious.,0
1320,"Cooperating with Trump makes him appear to be just like any other Republican president, something he is not given the themes of xenophobia, sexism, anti-Semitism and Islamophobia prominent in his campaign.","Cooperating with MSK<0> makes MSK<0> appear to be just like any other Republican president , something MSK<0> is not given the themes of MSK<1> , sexism , anti-Semitism and MSK<1> prominent in MSK<0> campaign . ",This argument is fallacious.,0
1321,"In Western countries, similar exceptions aimed at catering towards specific religious beliefs would never be created for other religions, such as Islam. On the contrary, those laws would be violently opposed by large parts of the population.","In Western countries , similar exceptions aimed at catering towards specific MSK<0> MSK<0> would never be created for other MSK<0> , such as MSK<0> . On the contrary , those laws would be violently opposed by large parts of the population . ",This argument is fallacious.,0
1322,"In presidential systems, the head of state and government has wide overarching powers. In the wrong hands, they can cause great harm to a country. For example, the President of the United States, as Commander-In-Chief, can authorize a nuclear attack","In MSK<1> systems , the head of MSK<0> and government has wide overarching powers . In the wrong hands , they can cause great harm to a country . For example , the MSK<1> of the United MSK<0> , as Commander - In - Chief , can authorize a nuclear attack ",This argument is fallacious.,0
